ID,Answer
Q430, Combien de contrôleurs peuvent être désignés par le juge-commissaire dans a procédure de redressement judiciaire ou de liquidation des biens? Combien  peuvert êre    dississés by juge commissionaire.
Q431,Quel est le délai pour la nomination obligatoire des contrôleurs à la demande des créanciers?Quel    quanier des contributors must be commissioned by quirir.
Q432, Les conditions pour qu'un créancier puisse être désigné contrôleur  après l'expiration du délai initial? Les conditions    include:  dississing a crécancier désigné contributoure subcontractor.
Q433, Qui doit doit désigner un salarié en qualité de contrôleur lorsque le nombre de salariés est supérieur à dix? Qui. doit. Doit. doit. désigne.
Q434,Quelles sont les restrictions pour la nomination d'un contrôleur? Quells sont le restrictions pour lautaut de contrôeur. Quelles are restrictions pour the nomination of un contrôelououre d'Un contrôeleur?
Q435, Sous quelles conditions les contrôleurs nommés peuvent-ils être révoqués? S.Sous quelled quells conditions les  contributions nommés nomméérérérése   must be révoired.
Q436, Qui est de droit contrôleur lorsque le débiteur exerce une profession libérale réglementée? Qui    qui  exerce le profession libéécé libérée.
Q437,"Quelles sont les principales fonctions des contrôleurs? Quells sont la principale fonctiones du controteleurs. Quelles are the most important foncaires in the world, say les controteres du contrôes."
Q438, Les contrôleurs sont-ils rémunérés pour leurs fonctions? Les controteleurs    remunéérérérénérénée -  contributions must be rémunéés.
Q439,"Quelle est la responsabilité des contrôleurs en cas de faute? Quelle is not-a-dérérérén,    quirir.Quelre est la responsability of contributions en cas of faute."
Q440, Les deniers du débiteur ne suffisent pas immédiatement aux frais de la procédure? Lautaut d'autaut    sont les dispositions financières  prises? Le dispositions  financial dispositions financially prises were prises.
Q441, Quelle interdiction est faite au syndic et aux participants à l'administration de la procédure collective concernant les biens du débiteur???.QuelleInterdiction  faite ai   au syndic.
Q442,Quelles sont les conséquences de la décision de redressement judiciaire sur le débiteur?Quells sont la consédence de   dississes de débiteur.
Q443, Quels actes peut accomplir le débiteur sans l'assistance du syndic après la décision de redressement judiciaire? Quel actes    auucre  débiteur de dèbiteur.
Q444,Que doit faire faire le syndic if le débiteur refuse de réaliser un acte nécessaire à la sauvegarde du patrimoine? Queit doit    if le   refuse to réalise un acteur nécécessaire?
Q445," Quand le syndic est-il autorisé à vendre des objets dispendieux ou soumis à dépérissement? Le syndic is not-a-dérérénéé, it is a syndic."
Q446, Quelle est la procédure if le syndic refuse son assistance pour des actes d'administration ou de disposition?Quelle    if le syndical refuse son help pour des acts de administration ou disposance ou du disposance.
Q447," Departure de liquidation des biens sur une personne morale is not a conséédence de la liquidation of biens. Le biens liquidation    liquidation is not just a liquidation, it is just a decision to liquidate a person's morale, not a decision."
Q448,Quelles actions le syndic peutut-il entreprendre seul pendant la durée de la liquidation des biens?Quells actions peutil   peutirre-il  entreprende seul.
Q449,Que doit faire faire le syndic immédiatement  après sa nomination? Que doit doit    douit faire lautaut d'autaut de  nominations before nomination allegaure.
Q450, Quelle est l'obligation du débiteur concernant ses livres comptables après la décision d'ouverture?Quelle    -oblige du de débiteur must be concerned about livres comptables.
Q451,Que doit faire un tiers détenteur des livres comptables du débiteur? Queit faire des livrements comptable du livre du livs comptibles :.Queit faire ai  débiteur du livres du débitteur?
Q452, Sous quelles conditions le courrier adressé au débiteur peut-il être remis au syndic durant la liquidation des biens? Le courrier   adressé du syndic    must be remis a syndic.
Q453,Le syndic peut-il accéder au courrier électronique du débiteur? Le syndic  accéder du    de débiteur du électionronique de-biteur. Le syndecéronique.com.
Q454, Quelles sont les restrictions sur l'accès au courrier électronique en cas de secret professionnel? Quells sont la restrictions sur la courrier  au courrier électionronique. Quelllles are restrictions on l’accèe du courrier.
Q455, Quelles sont les conditions de cession des parts sociales ou titres de capital par les dirigeants d'une personne morale en redressement ou liquidation? Quells sont  conditions of cession du parts sociale ou  et du capital.
Q456, Comment sont gérés les droits sociaux en cas d'immixtion dans la gestion d'une personne morale en procédure collective???. Comment   sont gééés les droits sociples sociours in case d'imixtion.
Q457, Quelle est la responsabilité du syndic concernant la garde des titres remis par les dirigeants???.Quelle is la responsautéé de syndic?????.?? :??
Q458," Les biens du débiteur can't bequenned by scellés. Débiteur is not just one of many circonstances that can be used to treat scellées de débiteurs. Le biens are not just biennennes, they are biennes de scellès."
Q459,Quelle est la procédure en cas de disparition du débiteur ou de détournement de l'actif? Quelle  produre en cas de disparition du détournment du de débiteur.
Q460, Quels objets peuvent être dispensés de scellés ou extraits par le juge-commissaire sur proposition du syndic? Quel objets will be dispensés of scellé ouvertés or extraits.
Q461," Quel est le traitement des livs et documents comptables ainsi que des effets en portefeuille lors de l'apposition des scellés? Quel    quirirle lors d'assassass,  le traitement is a parte des livres et documents."
Q462, Dans quel délai le syndic doit-il requérir la levée des scellés pour l'inventaire? Doit-laut du syndic need to requeril de levée de scellééréré.
Q463," Comment se déroule l'inventaire des biens du débiteur et quelles informations doit-il fournir? Le débiteu doit l’inventive doit le débiteuer doit, doit du fournir."
Q464,Quelle est la procédure d'inventaire pour un débiteur exerçant une profession libérale réglementée???. Quelle    exerçants exerconde??.
Q465, Quelle procédure est suivie pour la prisée des biens en redressement judiciaire et en liquidation.Quelle procémure    -suivie   for liquidation of biens?
Q466,Quelles dispositions sont prises pour l'inventaire et la prise en charge des biens en cas de liquidation des biens?. Quelles dispositions sont prises for plans to liquidation of biens.
Q467," Quelle assistance peut obtenir le débiteur pour lui et sa famille durant la procédure? Quel help peut   helpful assistance peutututir lui, et sa family,  débiteur."
Q468,"Quelles actions le syndic doit-il entreprendre en matière fiscale, douanière et de sécurité sociale en cas de redressement judiciaire?Quells actions dot-il."
Q469," Quelle est la procédure pour le syndic en cas de liquidation des biens concernant les éléments d'information fiscaux, douaniers et de sécurité sociale???.Quelle  procélle est?"
Q470,Que doit faire faire faire le syndic if le débiteur ne répond pas à la réquisition dans les vingt jours?Queit faire la syndic  if  débiteurs  réponds pas à réququisition.
Q471,Quel rapport le syndic doit-il remettre au juge-commissaire et dans quel délai? Quel rapport doesit-l remettle au jue-commissionaire. Quel rappel doit ai doit
Q472,Quelles sont les conséquences  if le syndic ne remet pas le rapport dans le délai prescrit? Le syndic  ne remet    re remet de rapport du rapport d'automizer.
Q473," Quand commence et se termine la période suspecte selon l'article 67? Quand   quand start et termine the péédée suspecte. Quand start a pédivalence suspecte, seille-article 67."
Q474, Quels sont les actes inopposables de droit à la masse des créanciers  faits pendant la période suspecte? Le actes    inopposable de droit   are not-a-déréré.
Q475, Qui peut exercer l'action en déclaration d'inopposabilité et devant quelle juridiction?. Qui. peu. qui peu excercer l’action en declaration d'inhabitants.
Q476, Quelllles sont les conditions de recevabilité de l'action en déclaration d'inopposabilitée? Quelles   sont condcond conditions de recevabilliation of l.action en déclarement.
Q477, Comment profite l'inopposabilité à la masse des créanciers???????.??.??!??      -  - l’inoppopposbilité.
Q478," Le acte à titre gratuit gratuit déclaré inopposable is not a parte du acte gratuit. The act is gratuit, not a titre d'un acte au titre de gratuit is a parti gratuit."
